station,date,rainfall_mm,relative_humidity_percent,wind_ms,wet_bulb_c,evaporation_mm,cloud_cover_oktas,pressure_hpa,year,month_num
SIBU,2021-04-09,0.0,77.0,1.2,24.3,4.7,6.5,1009.1708333333332,2021,4
SIBU,2021-04-10,2.4,82.4,1.3,24.8,3.3,7.0,1010.4916666666668,2021,4
SIBU,2021-04-11,0.4,82.9,1.5,23.9,2.8,6.9,1011.3375,2021,4
SIBU,2021-04-12,3.6,80.6,2.0,24.1,4.5,7.0,1011.7333333333332,2021,4
SIBU,2021-04-13,0.0,79.1,1.5,24.1,4.7,7.0,1011.3541666666666,2021,4
SIBU,2021-04-14,27.8,83.9,1.4,24.5,5.1,7.0,1010.7291666666666,2021,4
SIBU,2021-04-15,0.0,80.7,1.8,24.0,4.1,7.0,1010.4541666666668,2021,4
SIBU,2021-04-16,0.0,80.8,1.8,24.4,5.0,6.8,1010.3083333333332,2021,4
SIBU,2021-04-17,21.0,86.0,1.5,23.9,4.6,7.0,1011.2,2021,4
SIBU,2021-04-18,1.9,87.9,1.5,23.8,4.5,7.1,1011.9333333333332,2021,4
SIBU,2021-04-19,0.0,76.3,2.2,24.1,5.5,7.0,1010.4458333333332,2021,4
SIBU,2021-04-20,0.0,78.2,1.4,24.3,4.9,6.8,1010.225,2021,4
SIBU,2021-04-21,0.0,75.7,1.2,24.3,5.0,6.8,1009.9666666666668,2021,4
SIBU,2021-04-22,0.0,79.7,1.1,24.3,3.8,7.0,1009.625,2021,4
SIBU,2021-04-23,0.0,74.6,1.2,24.7,4.5,6.4,1009.5125,2021,4
SIBU,2021-04-24,0.0,79.9,1.1,25.0,2.1,6.9,1009.65,2021,4
SIBU,2021-04-25,0.0,81.3,1.6,24.8,4.6,7.0,1010.2958333333332,2021,4
SIBU,2021-04-26,0.2,76.3,1.4,24.8,5.6,7.0,1009.7916666666666,2021,4
SIBU,2021-04-27,17.6,88.0,1.5,24.6,4.7,7.0,1010.4666666666668,2021,4
SIBU,2021-04-28,4.2,85.6,1.5,24.5,2.7,7.0,1011.325,2021,4
SIBU,2021-04-29,21.4,83.4,1.2,24.6,4.5,7.0,1010.175,2021,4
SIBU,2021-04-30,0.0,85.1,1.8,24.3,5.5,7.0,1010.5333333333332,2021,4
SIBU,2021-05-01,0.6,82.0,1.8,24.8,5.9,7.0,1010.2875,2021,5
SIBU,2021-05-02,41.2,85.6,1.4,24.6,5.3,6.8,1009.2083333333334,2021,5
SIBU,2021-05-03,1.0,81.5,1.5,25.2,4.0,7.0,1007.5041666666668,2021,5
SIBU,2021-05-04,52.2,83.7,1.3,25.5,5.1,6.7,1006.2208333333332,2021,5
SIBU,2021-05-05,7.4,86.5,1.4,24.3,4.9,7.0,1007.4958333333332,2021,5
SIBU,2021-05-06,12.6,83.8,1.7,24.3,2.6,7.0,1009.2375,2021,5
SIBU,2021-05-07,0.0,86.3,1.1,24.5,3.2,7.0,1010.4541666666668,2021,5
SIBU,2021-05-08,1.4,80.8,1.2,25.1,2.4,6.6,1008.4375,2021,5
SIBU,2021-05-09,19.2,92.2,1.5,24.1,3.4,7.0,1008.975,2021,5
SIBU,2021-05-10,0.0,81.2,1.6,24.5,4.2,6.5,1007.9958333333332,2021,5
SIBU,2021-05-11,0.0,84.5,1.1,25.7,4.3,7.0,1007.575,2021,5
SIBU,2021-05-12,47.2,83.3,1.5,26.1,5.2,6.7,1006.6291666666668,2021,5
SIBU,2021-05-13,0.0,82.4,1.4,25.8,4.1,7.0,1006.5208333333334,2021,5
SIBU,2021-05-14,7.2,79.1,1.4,25.8,2.6,6.9,1006.3666666666668,2021,5
SIBU,2021-05-15,0.0,87.8,1.4,25.0,3.9,7.1,1007.4291666666668,2021,5
SIBU,2021-05-16,45.0,85.0,1.8,25.0,5.6,6.9,1007.7625,2021,5
SIBU,2021-05-17,13.2,87.3,1.8,25.0,1.6,7.0,1008.4208333333332,2021,5
SIBU,2021-05-18,22.0,89.1,1.5,25.0,3.2,6.8,1008.4,2021,5
SIBU,2021-05-19,3.4,88.5,2.0,24.3,3.9,7.0,1009.3458333333332,2021,5
SIBU,2021-05-20,0.0,83.3,1.8,24.7,3.4,7.0,1009.95,2021,5
SIBU,2021-05-21,0.0,84.4,1.8,25.3,3.1,6.6,1009.85,2021,5
SIBU,2021-05-22,26.8,80.0,1.2,25.3,5.6,6.6,1008.8541666666666,2021,5
SIBU,2021-05-23,0.2,89.0,1.7,24.5,3.2,7.2,1010.1833333333332,2021,5
SIBU,2021-05-24,0.0,78.0,1.5,25.4,4.1,7.0,1009.4375,2021,5
SIBU,2021-05-25,0.0,75.6,1.5,24.9,3.7,6.5,1009.7041666666668,2021,5
SIBU,2021-05-26,0.0,76.7,1.4,25.3,5.3,6.9,1009.2375,2021,5
SIBU,2021-05-27,35.8,77.3,1.7,25.1,5.0,6.8,1009.2625,2021,5
SIBU,2021-05-28,0.2,88.1,1.5,25.0,2.8,7.0,1010.4625,2021,5
SIBU,2021-05-29,2.8,86.6,2.1,24.5,5.6,7.0,1010.725,2021,5
SIBU,2021-05-30,0.0,78.0,1.2,24.6,4.0,6.5,1009.125,2021,5
SIBU,2021-05-31,0.6,80.3,1.1,25.4,4.4,6.9,1007.9416666666668,2021,5
SIBU,2021-06-01,0.0,79.9,1.4,24.9,2.9,6.9,1008.3333333333334,2021,6
SIBU,2021-06-02,0.0,76.3,1.4,25.0,5.3,6.9,1008.3791666666668,2021,6
SIBU,2021-06-03,0.0,75.4,1.0,25.7,5.6,6.6,1008.7416666666668,2021,6
SIBU,2021-06-04,26.0,82.5,1.3,26.0,5.3,6.8,1008.6208333333332,2021,6
SIBU,2021-06-05,4.2,86.3,1.4,25.3,3.8,6.8,1009.3916666666668,2021,6
SIBU,2021-06-06,30.2,90.0,1.3,24.5,3.7,6.9,1010.2416666666668,2021,6
SIBU,2021-06-07,0.6,79.4,1.5,24.8,5.2,7.0,1010.0875,2021,6
SIBU,2021-06-08,0.8,88.3,1.7,25.0,3.4,7.0,1010.3041666666668,2021,6
SIBU,2021-06-09,0.0,78.9,1.6,24.9,2.2,6.9,1008.9333333333332,2021,6
SIBU,2021-06-10,1.0,84.0,1.4,24.2,2.5,7.0,1008.4375,2021,6
SIBU,2021-06-11,11.0,89.0,2.1,23.4,4.2,7.0,1009.1833333333332,2021,6
SIBU,2021-06-12,0.0,80.5,1.3,24.0,4.4,7.0,1009.8083333333332,2021,6
SIBU,2021-06-13,0.0,77.5,1.7,25.0,3.6,7.0,1009.7208333333332,2021,6
SIBU,2021-06-14,0.0,77.6,1.5,25.4,5.5,6.7,1009.3166666666668,2021,6
SIBU,2021-06-15,0.0,83.2,1.2,25.0,2.9,7.0,1008.8916666666668,2021,6
SIBU,2021-06-16,16.6,77.9,1.7,25.0,5.6,7.0,1010.1041666666666,2021,6
SIBU,2021-06-17,1.0,83.6,1.5,24.6,3.8,7.2,1011.3458333333332,2021,6
SIBU,2021-06-18,0.2,84.4,1.4,24.7,0.9,7.0,1011.6291666666668,2021,6
SIBU,2021-06-19,26.4,84.9,1.4,24.5,4.3,7.0,1011.2416666666668,2021,6
SIBU,2021-06-20,4.0,87.8,1.9,23.7,3.0,7.0,1011.0666666666668,2021,6
SIBU,2021-06-21,0.0,80.4,1.5,24.3,4.0,7.0,1010.425,2021,6
SIBU,2021-06-22,0.0,80.4,1.4,24.8,1.2,7.0,1010.4166666666666,2021,6
SIBU,2021-06-23,13.8,80.9,1.0,24.8,4.9,7.0,1010.6333333333332,2021,6
SIBU,2021-06-24,38.6,88.5,1.2,23.8,2.9,7.0,1011.4625,2021,6
SIBU,2021-06-25,0.0,81.2,1.6,24.6,1.4,7.0,1009.7041666666668,2021,6
SIBU,2021-06-26,26.0,76.6,1.2,24.9,0.8,7.0,1009.7125,2021,6
SIBU,2021-06-27,11.2,85.9,1.7,24.5,4.6,7.1,1010.8541666666666,2021,6
SIBU,2021-06-28,2.0,82.8,1.4,24.5,3.8,7.0,1010.3833333333332,2021,6
SIBU,2021-06-29,40.2,90.0,1.2,23.7,2.8,7.2,1010.6,2021,6
SIBU,2021-06-30,0.0,78.0,1.5,24.2,3.2,6.8,1010.1166666666668,2021,6
SIBU,2021-07-01,4.0,85.0,1.9,23.8,5.1,7.0,1010.9583333333334,2021,7
SIBU,2021-07-02,0.0,82.2,2.3,23.9,4.4,7.0,1009.9958333333332,2021,7
SIBU,2021-07-03,0.0,77.4,1.2,24.4,2.6,7.0,1008.7208333333332,2021,7
SIBU,2021-07-04,0.0,77.5,1.4,24.6,2.5,6.8,1008.3708333333332,2021,7
SIBU,2021-07-05,0.0,74.3,1.4,24.7,5.6,6.6,1007.3958333333334,2021,7
SIBU,2021-07-06,0.0,77.5,1.6,24.7,4.9,6.8,1007.3416666666668,2021,7
SIBU,2021-07-07,17.0,89.8,1.3,24.3,3.4,7.1,1008.9833333333332,2021,7
SIBU,2021-07-08,0.0,80.3,1.9,24.1,4.2,7.1,1009.2916666666666,2021,7
SIBU,2021-07-09,0.0,78.3,1.3,24.5,3.4,6.9,1008.075,2021,7
SIBU,2021-07-10,3.4,80.7,1.7,24.9,4.7,7.0,1007.325,2021,7
SIBU,2021-07-11,3.2,85.8,1.8,25.0,3.6,7.0,1008.275,2021,7
SIBU,2021-07-12,16.4,94.0,0.8,24.6,5.2,7.1,1009.1083333333332,2021,7
SIBU,2021-07-13,28.4,86.9,1.5,24.6,5.5,7.0,1008.2,2021,7
SIBU,2021-07-14,7.4,91.9,2.0,23.5,2.8,7.2,1009.3,2021,7
SIBU,2021-07-15,0.2,83.3,2.3,24.0,2.1,7.0,1009.3125,2021,7
SIBU,2021-07-16,0.0,85.1,1.5,24.6,3.0,7.0,1010.3666666666668,2021,7
SIBU,2021-07-17,0.0,85.2,1.0,24.7,4.0,6.9,1008.9208333333332,2021,7
SIBU,2021-07-18,0.0,85.2,1.1,24.7,4.8,6.9,1007.7916666666666,2021,7
SIBU,2021-07-19,0.0,85.2,1.0,24.7,4.7,7.0,1008.725,2021,7
SIBU,2021-07-20,0.0,85.2,1.2,24.7,3.9,7.0,1010.1666666666666,2021,7
SIBU,2021-07-21,9.4,78.2,1.4,25.1,5.6,7.0,1009.9708333333332,2021,7
SIBU,2021-07-22,0.0,83.9,1.4,25.1,4.1,7.1,1009.2041666666668,2021,7
SIBU,2021-07-23,0.0,79.7,1.2,25.8,5.0,7.0,1008.3791666666668,2021,7
SIBU,2021-07-24,0.0,76.4,1.5,25.7,5.1,7.0,1009.0541666666668,2021,7
SIBU,2021-07-25,0.0,74.1,1.5,25.4,5.6,6.8,1008.925,2021,7
SIBU,2021-07-26,0.0,77.8,1.2,25.0,3.9,7.0,1008.6708333333332,2021,7
SIBU,2021-07-27,0.0,81.3,1.0,25.3,3.1,7.0,1008.6583333333332,2021,7
SIBU,2021-07-28,0.0,73.5,1.4,25.2,5.7,6.8,1008.4416666666668,2021,7
SIBU,2021-07-29,0.0,73.9,1.4,25.0,5.7,7.0,1009.1416666666668,2021,7
SIBU,2021-07-30,0.0,80.0,2.1,24.4,4.2,7.0,1010.4916666666668,2021,7
SIBU,2021-07-31,0.0,77.4,1.3,24.8,2.5,6.9,1010.4375,2021,7
SIBU,2021-08-01,25.0,82.1,2.0,24.6,4.8,6.9,1009.3375,2021,8
SIBU,2021-08-02,15.2,84.7,2.2,23.7,5.6,7.0,1010.3083333333332,2021,8
SIBU,2021-08-03,0.0,83.4,1.7,24.7,3.9,7.0,1010.6666666666666,2021,8
SIBU,2021-08-04,1.0,81.2,1.8,23.7,3.4,7.0,1010.9541666666668,2021,8
SIBU,2021-08-05,1.0,85.2,1.3,24.4,2.1,7.0,1011.2958333333332,2021,8
SIBU,2021-08-06,0.0,80.5,1.3,25.5,5.1,7.0,1010.4208333333332,2021,8
SIBU,2021-08-07,12.8,78.2,1.3,24.9,5.3,7.0,1010.5291666666668,2021,8
SIBU,2021-08-08,0.0,86.2,1.5,24.4,4.0,7.0,1011.0541666666668,2021,8
SIBU,2021-08-09,0.0,76.4,1.4,24.3,3.9,6.9,1009.5791666666668,2021,8
SIBU,2021-08-10,68.2,83.8,1.7,24.6,3.8,7.0,1009.3583333333332,2021,8
SIBU,2021-08-11,3.8,83.8,1.3,24.8,4.1,7.0,1009.7375,2021,8
SIBU,2021-08-12,58.0,90.4,1.3,24.2,3.8,7.1,1011.5166666666668,2021,8
SIBU,2021-08-13,22.8,88.2,1.3,24.1,2.8,7.0,1010.4291666666668,2021,8
SIBU,2021-08-14,26.8,82.3,1.2,24.6,4.5,7.0,1009.0458333333332,2021,8
SIBU,2021-08-15,1.2,89.1,1.2,24.1,1.9,7.2,1009.9541666666668,2021,8
SIBU,2021-08-16,10.6,90.8,0.9,24.2,3.8,7.1,1011.3291666666668,2021,8
SIBU,2021-08-17,14.6,87.8,1.4,24.4,3.4,7.0,1010.4791666666666,2021,8
SIBU,2021-08-18,1.0,88.7,1.6,23.9,2.3,7.0,1009.7708333333334,2021,8
SIBU,2021-08-19,0.0,84.0,1.6,24.2,3.8,7.0,1009.2541666666668,2021,8
SIBU,2021-08-20,0.6,86.9,1.4,23.8,1.0,7.0,1010.3583333333332,2021,8
SIBU,2021-08-21,9.2,85.2,1.5,24.2,3.6,7.1,1010.5041666666668,2021,8
SIBU,2021-08-22,4.4,85.0,2.1,23.6,3.7,7.1,1010.725,2021,8
SIBU,2021-08-23,8.4,84.7,1.7,23.3,3.9,7.2,1010.1541666666668,2021,8
SIBU,2021-08-24,11.0,82.5,1.6,23.5,4.8,7.0,1009.9,2021,8
SIBU,2021-08-25,4.0,83.9,1.8,23.4,3.0,7.0,1009.4666666666668,2021,8
SIBU,2021-08-26,0.0,85.6,1.9,23.5,4.1,7.2,1009.7208333333332,2021,8
SIBU,2021-08-27,0.0,79.3,1.2,23.9,4.3,7.0,1008.5375,2021,8
SIBU,2021-08-28,11.8,89.3,1.5,23.8,3.7,7.0,1008.4875,2021,8
SIBU,2021-08-29,1.2,82.4,1.7,24.0,3.6,6.9,1008.2208333333332,2021,8
SIBU,2021-08-30,1.6,86.8,1.8,24.0,3.5,7.0,1009.6,2021,8
SIBU,2021-08-31,7.4,83.1,1.8,24.0,3.6,7.0,1009.8541666666666,2021,8
SIBU,2021-09-01,7.2,90.9,1.1,24.4,1.8,7.0,1009.9875,2021,9
SIBU,2021-09-02,3.8,87.1,2.0,24.0,2.5,6.9,1010.3708333333332,2021,9
SIBU,2021-09-03,1.4,88.6,1.2,24.0,3.2,7.1,1009.9041666666668,2021,9
SIBU,2021-09-04,0.0,83.8,1.1,24.8,3.5,6.8,1009.9708333333332,2021,9
SIBU,2021-09-05,0.0,77.7,1.3,24.9,5.3,6.6,1009.4375,2021,9
SIBU,2021-09-06,0.4,80.6,1.8,24.0,4.3,6.6,1010.3541666666666,2021,9
SIBU,2021-09-07,3.8,81.2,1.5,24.1,4.9,7.0,1009.7875,2021,9
SIBU,2021-09-08,0.0,80.4,1.8,24.0,4.8,7.0,1009.8583333333332,2021,9
SIBU,2021-09-09,0.0,81.7,1.6,24.3,3.2,7.0,1009.5166666666668,2021,9
SIBU,2021-09-10,2.8,85.5,1.3,24.4,3.1,7.1,1009.8583333333332,2021,9
SIBU,2021-09-11,0.0,80.8,1.6,25.0,3.7,7.0,1009.1958333333332,2021,9
SIBU,2021-09-12,16.0,84.8,1.8,24.7,4.7,6.9,1008.1916666666668,2021,9
SIBU,2021-09-13,51.8,79.0,2.3,24.2,3.8,6.9,1008.6875,2021,9
SIBU,2021-09-14,16.2,92.3,2.0,23.5,3.0,7.1,1011.5625,2021,9
SIBU,2021-09-15,1.4,90.2,1.9,22.9,4.7,7.4,1012.7583333333332,2021,9
SIBU,2021-09-16,0.0,77.7,1.5,23.7,4.8,6.8,1010.0958333333332,2021,9
SIBU,2021-09-17,0.0,79.3,1.1,24.6,3.3,7.0,1008.8708333333332,2021,9
SIBU,2021-09-18,12.0,91.0,1.5,24.1,3.0,6.9,1009.3375,2021,9
SIBU,2021-09-19,15.8,87.7,1.8,24.3,3.4,7.0,1009.8416666666668,2021,9
SIBU,2021-09-20,3.6,87.9,1.4,24.3,3.3,7.0,1009.9166666666666,2021,9
SIBU,2021-09-21,0.0,83.9,1.5,24.9,2.2,7.0,1009.4416666666668,2021,9
SIBU,2021-09-22,1.2,79.1,1.0,24.9,3.0,6.9,1008.8791666666668,2021,9
SIBU,2021-09-23,0.4,84.0,1.8,24.4,5.0,7.0,1009.7541666666668,2021,9
SIBU,2021-09-24,0.0,81.4,1.9,24.5,4.9,7.0,1009.6666666666666,2021,9
SIBU,2021-09-25,16.0,86.5,1.7,24.6,4.0,7.0,1008.6041666666666,2021,9
SIBU,2021-09-26,1.6,87.5,1.5,25.1,3.4,6.9,1007.7458333333332,2021,9
SIBU,2021-09-27,19.0,93.8,1.1,24.8,2.1,7.1,1008.1875,2021,9
SIBU,2021-09-28,2.6,87.0,1.3,25.3,4.1,7.0,1008.1375,2021,9
SIBU,2021-09-29,2.6,94.5,1.0,25.8,1.0,7.0,1008.5875,2021,9
SIBU,2021-09-30,38.6,87.6,1.4,25.8,4.2,7.0,1008.9,2021,9
SIBU,2021-10-01,9.4,94.5,1.6,24.7,2.2,7.0,1010.1208333333332,2021,10
SIBU,2021-10-02,2.8,87.6,1.7,24.5,3.7,7.1,1010.5833333333334,2021,10
SIBU,2021-10-03,0.0,83.5,1.7,24.7,3.9,7.0,1009.175,2021,10
SIBU,2021-10-04,16.4,81.6,1.4,24.8,3.8,7.0,1007.7958333333332,2021,10
SIBU,2021-10-05,18.8,82.6,1.7,24.7,5.3,7.0,1007.0916666666668,2021,10
SIBU,2021-10-06,0.0,86.7,1.7,25.0,4.6,7.0,1007.1,2021,10
SIBU,2021-10-07,0.0,78.5,1.9,25.4,4.9,6.9,1006.925,2021,10
SIBU,2021-10-08,0.0,77.1,2.0,25.6,5.4,6.8,1007.8416666666668,2021,10
SIBU,2021-10-09,0.0,74.8,1.2,26.1,5.8,7.0,1007.7375,2021,10
SIBU,2021-10-10,15.0,85.3,1.1,26.6,4.4,7.0,1007.7916666666666,2021,10
SIBU,2021-10-11,0.2,78.5,1.8,25.2,4.8,6.6,1007.0458333333332,2021,10
SIBU,2021-10-12,0.0,76.7,1.8,25.2,4.1,6.8,1006.4583333333334,2021,10
SIBU,2021-10-13,1.0,79.8,1.3,26.1,4.8,6.7,1006.3375,2021,10
SIBU,2021-10-14,35.4,85.2,1.7,24.7,4.6,6.8,1007.2208333333332,2021,10
SIBU,2021-10-15,0.0,85.2,1.5,24.7,4.4,7.0,1006.8125,2021,10
SIBU,2021-10-16,16.6,86.7,1.9,25.0,3.5,7.0,1007.6375,2021,10
SIBU,2021-10-17,1.2,85.5,1.8,25.0,4.0,6.6,1009.5541666666668,2021,10
SIBU,2021-10-18,2.8,85.8,2.0,25.6,4.5,7.0,1010.575,2021,10
SIBU,2021-10-19,113.4,92.2,1.5,25.1,3.8,7.3,1012.45,2021,10
SIBU,2021-10-20,2.8,86.2,1.3,24.6,3.6,7.3,1012.7916666666666,2021,10
SIBU,2021-10-21,15.0,85.5,1.2,25.3,4.8,6.8,1011.35,2021,10
SIBU,2021-10-22,5.8,93.3,1.9,24.2,3.0,7.0,1012.4,2021,10
SIBU,2021-10-23,14.4,89.0,1.7,24.3,4.8,7.1,1012.0916666666668,2021,10
SIBU,2021-10-24,0.0,83.3,1.3,24.9,3.7,6.8,1010.475,2021,10
SIBU,2021-10-25,5.2,87.5,1.4,25.5,4.3,7.0,1009.0916666666668,2021,10
SIBU,2021-10-26,2.8,86.5,1.6,25.5,3.3,7.0,1009.3166666666668,2021,10
SIBU,2021-10-27,29.8,88.3,1.3,25.8,4.6,7.0,1009.4291666666668,2021,10
SIBU,2021-10-28,16.8,94.7,1.4,24.6,2.4,7.2,1010.8,2021,10
SIBU,2021-10-29,0.2,85.3,1.5,24.9,3.3,7.0,1011.275,2021,10
SIBU,2021-10-30,0.0,81.2,1.5,25.4,4.5,6.6,1011.3208333333332,2021,10
SIBU,2021-10-31,32.2,85.6,2.0,25.3,4.6,6.9,1010.6541666666668,2021,10
SIBU,2021-11-01,0.0,86.0,1.0,25.3,3.8,6.8,1010.2166666666668,2021,11
SIBU,2021-11-02,0.0,86.4,1.5,25.2,3.4,6.9,1009.5291666666668,2021,11
SIBU,2021-11-03,21.4,84.2,1.5,25.1,4.6,6.8,1008.9375,2021,11
SIBU,2021-11-04,0.4,89.4,1.5,24.7,2.5,7.4,1010.0333333333332,2021,11
SIBU,2021-11-05,0.0,84.0,1.7,25.1,3.5,7.0,1008.7666666666668,2021,11
SIBU,2021-11-06,12.2,82.5,1.1,25.3,4.3,6.7,1006.6208333333332,2021,11
SIBU,2021-11-07,0.6,91.2,1.4,24.6,2.6,7.0,1007.7458333333332,2021,11
SIBU,2021-11-08,5.4,85.0,1.4,24.9,2.1,7.0,1007.85,2021,11
SIBU,2021-11-09,18.0,85.0,1.5,25.4,4.8,7.0,1007.6166666666668,2021,11
SIBU,2021-11-10,43.8,84.3,1.5,25.4,3.7,7.0,1008.1958333333332,2021,11
SIBU,2021-11-11,0.0,83.6,2.1,24.8,4.2,7.2,1008.9833333333332,2021,11
SIBU,2021-11-12,7.4,85.7,1.2,24.9,3.7,7.0,1009.5958333333332,2021,11
SIBU,2021-11-13,0.6,90.9,1.4,24.3,2.0,7.0,1010.4375,2021,11
SIBU,2021-11-14,0.0,84.8,1.5,24.5,4.9,7.0,1009.7458333333332,2021,11
SIBU,2021-11-15,5.2,87.6,1.6,24.8,4.1,7.0,1009.0125,2021,11
SIBU,2021-11-16,6.8,88.1,1.8,24.0,4.5,7.1,1008.6416666666668,2021,11
SIBU,2021-11-17,4.0,82.8,1.7,24.2,4.4,6.8,1008.8708333333332,2021,11
SIBU,2021-11-18,0.2,86.0,1.4,24.7,3.3,6.9,1007.7333333333332,2021,11
SIBU,2021-11-19,2.0,93.6,1.5,24.6,3.5,7.0,1007.3875,2021,11
SIBU,2021-11-20,0.0,83.9,1.6,24.9,1.4,7.0,1007.0916666666668,2021,11
SIBU,2021-11-21,11.2,84.2,1.4,25.6,3.3,7.0,1007.8875,2021,11
SIBU,2021-11-22,0.6,85.7,1.6,25.2,4.6,7.1,1008.4916666666668,2021,11
SIBU,2021-11-23,2.4,87.2,1.3,25.3,3.6,7.1,1008.5583333333332,2021,11
SIBU,2021-11-24,1.2,84.5,1.5,25.3,3.1,7.0,1008.6666666666666,2021,11
SIBU,2021-11-25,0.0,86.7,1.0,25.5,3.5,7.1,1008.6416666666668,2021,11
SIBU,2021-11-26,8.0,79.6,1.8,25.2,4.9,7.0,1008.4625,2021,11
SIBU,2021-11-27,2.4,83.4,1.8,25.0,4.0,7.1,1008.7791666666668,2021,11
SIBU,2021-11-28,3.0,84.8,2.4,24.2,4.6,7.0,1009.025,2021,11
SIBU,2021-11-29,7.8,82.2,1.8,24.6,3.8,7.0,1008.5791666666668,2021,11
SIBU,2021-11-30,0.0,77.5,1.8,23.8,4.6,7.0,1009.1416666666668,2021,11
SIBU,2021-12-01,0.0,83.0,1.6,24.7,4.6,6.9,1009.4291666666668,2021,12
SIBU,2021-12-02,26.8,83.2,1.3,24.8,5.4,7.0,1009.6125,2021,12
SIBU,2021-12-03,43.0,87.3,1.8,25.1,3.2,7.1,1010.6916666666668,2021,12
SIBU,2021-12-04,13.6,95.3,1.4,25.2,1.4,7.0,1010.6375,2021,12
SIBU,2021-12-05,34.2,92.9,1.5,24.9,3.1,7.2,1009.5833333333334,2021,12
SIBU,2021-12-06,0.6,90.6,1.3,24.7,1.6,7.4,1009.9541666666668,2021,12
SIBU,2021-12-07,13.6,88.6,1.2,25.1,2.6,7.0,1009.8916666666668,2021,12
SIBU,2021-12-08,0.4,90.1,1.4,25.3,3.0,7.0,1009.9416666666668,2021,12
SIBU,2021-12-09,0.2,87.2,1.5,25.2,3.8,7.0,1009.8208333333332,2021,12
SIBU,2021-12-10,28.8,93.0,1.2,24.9,4.1,7.2,1009.8791666666668,2021,12
SIBU,2021-12-11,9.8,90.3,1.6,25.0,4.1,7.2,1010.0625,2021,12
SIBU,2021-12-12,3.2,90.5,1.4,25.0,3.6,7.0,1009.4583333333334,2021,12
SIBU,2021-12-13,8.4,87.4,1.8,24.8,4.3,7.1,1007.9041666666668,2021,12
SIBU,2021-12-14,0.0,85.1,1.6,25.1,4.2,7.0,1007.1041666666666,2021,12
SIBU,2021-12-15,0.8,82.5,1.6,25.5,4.3,6.8,1007.3,2021,12
SIBU,2021-12-16,7.8,83.9,1.6,26.0,4.3,6.9,1008.3,2021,12
SIBU,2021-12-17,0.6,88.4,1.4,25.7,4.1,7.2,1008.725,2021,12
SIBU,2021-12-18,84.6,94.3,1.5,24.6,3.8,7.2,1009.4458333333332,2021,12
SIBU,2021-12-19,7.0,90.0,1.4,24.2,3.2,7.0,1010.9208333333332,2021,12
SIBU,2021-12-20,0.0,83.2,1.5,25.2,4.1,7.0,1011.525,2021,12
SIBU,2021-12-21,0.0,84.0,1.2,26.2,4.4,7.0,1011.1708333333332,2021,12
SIBU,2021-12-22,30.6,91.7,1.3,25.3,4.4,7.0,1010.55,2021,12
SIBU,2021-12-23,9.0,86.4,1.3,24.6,3.6,7.0,1010.2291666666666,2021,12
SIBU,2021-12-24,36.2,91.7,1.3,24.6,3.9,7.0,1009.9833333333332,2021,12
SIBU,2021-12-25,0.4,85.2,1.2,24.7,2.0,7.0,1010.1541666666668,2021,12
SIBU,2021-12-26,0.6,84.6,1.2,25.1,4.1,7.0,1010.6,2021,12
SIBU,2021-12-27,0.0,82.9,1.3,24.9,4.0,7.0,1011.5291666666668,2021,12
SIBU,2021-12-28,3.0,89.0,0.9,24.9,2.3,6.9,1010.6333333333332,2021,12
SIBU,2021-12-29,26.8,84.0,1.3,24.9,4.9,7.0,1009.9458333333332,2021,12
SIBU,2021-12-30,7.2,83.6,2.2,24.2,4.9,7.2,1010.4833333333332,2021,12
SIBU,2021-12-31,1.2,83.5,1.6,24.9,3.4,7.0,1010.4291666666668,2021,12
SIBU,2022-01-01,28.6,84.1,1.6,25.0,4.6,6.7,1010.1916666666668,2022,1
SIBU,2022-01-02,22.8,85.4,1.7,24.2,5.0,7.2,1010.3708333333332,2022,1
SIBU,2022-01-03,5.6,89.2,1.3,24.5,2.2,7.1,1010.225,2022,1
SIBU,2022-01-04,1.6,88.0,1.3,25.4,3.3,7.0,1010.4458333333332,2022,1
SIBU,2022-01-05,0.6,89.3,1.6,25.0,4.3,7.0,1010.1541666666668,2022,1
SIBU,2022-01-06,6.8,84.5,1.7,24.9,4.7,7.0,1010.7583333333332,2022,1
SIBU,2022-01-07,71.6,91.3,1.3,24.6,3.8,7.1,1011.375,2022,1
SIBU,2022-01-08,19.6,89.4,1.5,24.4,4.7,7.0,1011.0916666666668,2022,1
SIBU,2022-01-09,10.2,88.8,1.3,25.0,5.3,7.0,1009.7791666666668,2022,1
SIBU,2022-01-10,3.4,87.6,1.5,25.6,4.1,6.8,1009.6458333333334,2022,1
SIBU,2022-01-11,62.0,92.8,1.9,25.3,4.3,7.0,1010.5166666666668,2022,1
SIBU,2022-01-12,19.8,97.2,1.5,24.4,2.3,7.5,1011.3416666666668,2022,1
SIBU,2022-01-13,41.6,94.7,1.6,24.6,1.5,7.1,1011.1666666666666,2022,1
SIBU,2022-01-14,6.6,94.9,1.6,24.6,3.1,7.5,1011.2416666666668,2022,1
SIBU,2022-01-15,0.0,90.4,1.5,25.1,0.6,7.0,1010.5791666666668,2022,1
SIBU,2022-01-16,0.0,89.6,1.3,25.4,2.8,7.0,1010.4458333333332,2022,1
SIBU,2022-01-17,3.4,93.7,1.1,25.1,3.4,7.0,1010.025,2022,1
